digit1,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,sequence
2,2.3922246,6.1232333,7.140781,0.33750278,-0.34193155,0.16859868,0.31544104,0.110243976,0.55580336,11.6625,17.925001,8.587501,2148
2,2.586351085783619,6.61659060157707,7.587349242394407,0.33750278,-0.34193155,0.16859868,0.4204814923235848,0.1049288459582732,0.5390845096699833,12.33454440180654,17.71235978201567,8.460038595360118,2148
2,2.333373928072438,6.256945459019126,6.596379692524785,0.33750278,-0.34193155,0.16859868,0.321323971576709,0.0528694390253866,0.5075808048213957,11.933361490214065,17.174872545297603,9.16296213196506,2148
2,2.231158287463699,5.504662241389945,7.055257987386157,0.33750278,-0.34193155,0.16859868,0.2433609269737238,0.1389850331525979,0.7256557967894451,12.160768283035882,18.78451725460175,8.936834421506983,2148
2,2.3931937685503684,6.72177329225382,7.316720770446256,0.33750278,-0.34193155,0.16859868,0.1419562712845362,0.0421537196709381,0.6579378978283608,11.348705251249545,18.662665694407668,8.67814873023641,2148
2,2.6556902879502964,5.96506647617716,7.05482510544644,0.33750278,-0.34193155,0.16859868,0.2199127826510005,0.1271513593646092,0.5164790805873265,11.54021420007101,17.140770443049,8.845810990722795,2148
2,2.1853909350571983,6.427947034266759,7.436956853514762,0.33750278,-0.34193155,0.16859868,0.2774299786616616,0.1308275429557642,0.5987950178084486,12.157259511085105,18.338461622008467,8.184919634241838,2148
2,2.545544267378553,5.9427574356201704,6.45684920613503,0.33750278,-0.34193155,0.16859868,0.2690685929901497,0.1594084934484953,0.5585182673580911,12.667432572847114,18.698044390338985,8.304047956121641,2148
2,2.483201507188216,6.244055859733802,7.526543163216122,0.33750278,-0.34193155,0.16859868,0.2711763382058186,0.0708669064777636,0.4416994064747095,10.603183263508406,17.798442058608078,7.892397552289993,2148
2,2.5341922280665563,6.475150455888383,6.89231343402294,0.33750278,-0.34193155,0.16859868,0.3142601580873228,0.0311789959623157,0.5281638451655726,11.19892788394519,17.45442274704124,8.075004853642078,2148
2,2.320855573421913,6.0747417260959855,7.153178775000187,0.33750278,-0.34193155,0.16859868,0.3857421463405184,0.1481664638370211,0.5700737529725673,12.283226873606573,17.934206304602874,8.89488944355108,2148
2,2.3862029487378584,6.174381704594969,7.096827006670182,0.33750278,-0.34193155,0.16859868,0.4869159043352952,0.0482438769236467,0.6079112932131995,10.773336375898838,16.71357244264454,9.328776863587034,2148
2,2.318705518638014,5.552896116560757,6.513814561217355,0.33750278,-0.34193155,0.16859868,0.3676176898458492,0.1158143281751112,0.5131588852518029,11.611503822187714,18.61975341377965,8.949849861734172,2148
2,2.3038261109940823,5.794163653040577,7.679096560742077,0.33750278,-0.34193155,0.16859868,0.3391550029555549,0.1194331719324062,0.5135279881690384,11.734287239458506,19.042269642607938,9.0203758526316,2148
2,2.38606408135533,6.04043317257629,6.544719683956962,0.33750278,-0.34193155,0.16859868,0.3137070342289277,0.1153586876881387,0.6518088910959339,11.670918018616243,18.481084104061935,8.801489000808665,2148
2,2.330225824691106,5.857053035071789,6.41428046354307,0.33750278,-0.34193155,0.16859868,0.3791449612095797,0.0464551783005842,0.514030425551788,12.790060302413131,16.31927496717277,8.99689853286446,2148
2,2.3280699080424228,5.85068631332862,7.43248654359336,0.33750278,-0.34193155,0.16859868,0.3006286926684668,0.1652038350647661,0.6115334947327283,12.47145492107882,18.560681617269616,8.099247126178273,2148
2,2.552335554671868,6.637148798714556,7.790155680902146,0.33750278,-0.34193155,0.16859868,0.310703571710602,0.1651876300716676,0.59532310946111,12.38047674399077,18.743262571389263,8.260409126046968,2148
2,2.1896659267617316,5.7116960843132,7.243413154717261,0.33750278,-0.34193155,0.16859868,0.1814761282204754,0.1507982814807292,0.4790887411027881,10.773982030409496,18.94778068083029,9.133139234472289,2148
2,2.234987285933041,6.6597118336431365,7.361208518248425,0.33750278,-0.34193155,0.16859868,0.4354813344092705,0.0925576739978627,0.6642299454684107,11.961556973860295,19.12266190567913,7.816940781846034,2148
2,2.445966894825508,6.339886736249716,7.543748123451177,0.33750278,-0.34193155,0.16859868,0.3548669206078322,0.119248653964618,0.6381270075746133,11.269216835963112,17.345703800220456,8.035984899916194,2148
2,2.5080499628384247,5.61438040109856,7.100662842401764,0.33750278,-0.34193155,0.16859868,0.3670034598138262,0.0280185750694941,0.5850468346739253,12.424110649442472,17.904759583288087,9.281018354875906,2148
2,2.2378544749365066,6.372081944713431,6.545658365665449,0.33750278,-0.34193155,0.16859868,0.3427862706053824,0.1382332906289562,0.5423102701637298,12.533713781669894,16.800016252974046,8.518285294071614,2148
2,2.375817030950754,5.838776448602035,6.601899230160937,0.33750278,-0.34193155,0.16859868,0.3584034169431668,0.0772255842353817,0.5749971710581668,11.774305974122228,18.023981251090248,7.780580989169796,2148
2,2.471328639361515,5.689423256091501,7.460496586968135,0.33750278,-0.34193155,0.16859868,0.370321945778961,0.0713150537914108,0.6736423125025941,11.75333848155086,17.469847899784558,8.004795536857046,2148
2,2.563635615809666,5.634601582434019,7.414183430347588,0.33750278,-0.34193155,0.16859868,0.3571484432705457,0.134018900623613,0.6092388280840123,12.552739735812375,19.66879584690071,7.846431473976966,2148
2,2.549400068063862,5.811124866320594,7.353548744023423,0.33750278,-0.34193155,0.16859868,0.2904064641196832,-0.0216588882277351,0.662820509504619,11.361233031578887,19.495004370114984,9.134162320213042,2148
2,2.4791041383851815,6.642753706183564,6.753138037763418,0.33750278,-0.34193155,0.16859868,0.3226104659368605,0.2152920607518396,0.5646957202049396,12.781407196583285,17.37051006506385,8.655085245453805,2148
2,2.6878952496435256,5.989433506001582,7.838342027074669,0.33750278,-0.34193155,0.16859868,0.2784857282026758,0.0240754950670034,0.5179464188725759,10.59599833336801,16.237439511046038,8.399144162893627,2148
2,2.217124334265435,6.6589079849883674,7.389595088908329,0.33750278,-0.34193155,0.16859868,0.3408646433350499,0.1272922734517033,0.5287636148943262,12.018143967996528,19.22384558493996,9.302257596724978,2148
2,2.4674889677481193,5.662192864493849,7.206161724673931,0.33750278,-0.34193155,0.16859868,0.3758560328309606,0.1772877743135751,0.4715157181916748,10.865054544918118,17.23385772104383,9.114965486350492,2148
2,2.323578686021154,6.06256001704131,6.950808788725517,0.33750278,-0.34193155,0.16859868,0.3085626520560755,0.0711918132461989,0.4500286124053243,11.197825030903727,18.50491418280762,8.798185192240977,2148
2,2.5375515285087937,5.534953285063967,7.218117052371591,0.33750278,-0.34193155,0.16859868,0.3145753162543277,0.1292000999937476,0.4734442832385065,11.524517369230642,18.948973938896906,8.765982981471181,2148
2,2.5675824218925514,6.426781647026667,6.70274664504042,0.33750278,-0.34193155,0.16859868,0.2825281602569384,0.0964566894121072,0.5761276783729588,10.765781520801706,16.685073023247803,8.72729834317907,2148
2,2.2506723783823213,5.978975885770992,7.595696359240011,0.33750278,-0.34193155,0.16859868,0.383436693887366,0.1316195852484372,0.5873671191357217,12.086973116108204,18.003225464865384,8.228673402920581,2148
2,2.20137524607721,5.747862462829068,7.593187012197765,0.33750278,-0.34193155,0.16859868,0.2211832008312935,0.1687933429502697,0.5533217857063447,11.35204721464168,17.67779373241815,8.844915435161344,2148
2,2.568105299989041,6.099404542806947,7.817803373937066,0.33750278,-0.34193155,0.16859868,0.1789570926565433,0.1383874795831478,0.534462089973194,11.83803970779334,18.457672984112964,8.030973672903318,2148
2,2.372451815820071,6.184708165433034,7.693911255870731,0.33750278,-0.34193155,0.16859868,0.3263887191996949,0.2223726020974853,0.6177047473118278,11.952383348666448,19.318406789475254,8.337600236959661,2148
2,2.5974303558139535,5.98415188047947,6.582186908751144,0.33750278,-0.34193155,0.16859868,0.2871872385621927,0.0888339259725522,0.5762618558349094,11.62166525548574,18.899845709521895,8.604787821208845,2148
2,2.3735925059723204,5.6350175208913535,6.983832273836903,0.33750278,-0.34193155,0.16859868,0.4287222589793966,0.0570798829429425,0.5814892863766228,10.838886274738858,19.284637560310955,8.839406075510615,2148
2,2.2169808188135907,6.278685232107378,7.158292389281925,0.33750278,-0.34193155,0.16859868,0.262722586578514,0.0992877676114502,0.5918540317855188,11.109815828948213,16.861578053599118,8.58452221714418,2148
2,2.5987193318765036,6.224732889158785,6.553546649560071,0.33750278,-0.34193155,0.16859868,0.2629283097240583,0.1176217888111535,0.4755969702398582,12.756203584756394,18.25567075732657,9.294505065606776,2148
2,2.4052545456986816,6.6260907941900085,6.740519552801755,0.33750278,-0.34193155,0.16859868,0.2781096925629395,0.0600457227178783,0.4585319288534943,11.204398225932266,17.475973376939084,9.379345919343672,2148
2,2.133864113482673,5.94976764032448,7.709223445101315,0.33750278,-0.34193155,0.16859868,0.3505876619652643,0.124914844188454,0.5563299383414578,12.03049342139496,18.067600571857245,9.293834422775705,2148
2,2.3521869430086384,6.581548641423645,7.631536455607597,0.33750278,-0.34193155,0.16859868,0.3118929793830314,0.0813260235367649,0.5241082496504379,11.044235262065907,19.49497185170231,8.655717463111092,2148
2,2.2256150832476216,6.410772814371416,7.443507954947108,0.33750278,-0.34193155,0.16859868,0.2575065113396057,0.138975013455554,0.5767016659868137,11.075808694995034,16.15309501324629,8.722668531308665,2148
2,2.178760363378995,5.862340230046739,7.233246778752416,0.33750278,-0.34193155,0.16859868,0.3758649774127447,0.1384651940586521,0.5349470734355506,10.67966481111803,19.454890347072578,8.227677540532376,2148
2,2.474545890653146,6.726399839104292,7.763992498009609,0.33750278,-0.34193155,0.16859868,0.3955384611449698,0.0855289427405373,0.6141326060817341,12.439637280933434,19.577916625802644,8.180666441701481,2148
