digit1,digit2,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,acc2X,acc2Y,acc2Z,gyro2X,gyro2Y,gyro2Z,rot2X,rot2Y,rot2Z,mag2X,mag2Y,mag2Z,sequence
7,0,0.90388876,5.2893343,8.043473,0.3827068,0.074067354,0.2376264,0.17019989,-0.23334444,-0.7295151,9.675,34.2,32.925003,0.9870393,6.09093,7.283752,0.32986698,-0.017867794,-0.021380268,0.18742613,-0.257631,-0.72281194,11.64375,29.643751,25.181252,701
7,0,0.9706638109288463,5.38678862583132,7.320856824507311,0.3827068,0.074067354,0.2376264,0.1709576700988445,-0.1320100106834578,-0.7597046301005431,9.035857592248991,32.061614849576785,32.48895902050364,0.8501622791032456,5.787081964803802,7.104786928392586,0.32986698,-0.017867794,-0.021380268,0.2494507722965586,-0.2696532615449142,-0.7655780168342375,10.882029182522276,30.70599065828462,24.8652602851674,701
7,0,0.847498567191997,5.0345602390806405,8.165014069728773,0.3827068,0.074067354,0.2376264,0.171921801740485,-0.2753210259336885,-0.6912153835804253,10.316001678502149,36.10703914745667,30.166650782051583,1.0167578940996378,6.225669433134995,6.984441709659955,0.32986698,-0.017867794,-0.021380268,0.1715901384844125,-0.2369563100968264,-0.6509832618021116,12.269134983218985,29.97479220961534,25.293948919112704,701
7,0,0.9643209775924924,5.756778409250029,7.570701110437477,0.3827068,0.074067354,0.2376264,0.151335533398578,-0.1955284303478927,-0.7180304002939262,8.868670948688157,33.068255506262545,33.040674969871134,1.0473193810556518,6.66715433997249,6.918438464368209,0.32986698,-0.017867794,-0.021380268,0.083422266540739,-0.2350942379992399,-0.6549611267149053,11.251435059215272,27.52880335365076,25.143210826845664,701
7,0,0.9158573313865072,5.699440939813571,8.634393704341193,0.3827068,0.074067354,0.2376264,0.2216739875844444,-0.2974638163157422,-0.7505217267213009,10.452844184566304,33.111957910485536,31.97113910193898,1.089550280930074,6.446719705367776,6.7568282578298895,0.32986698,-0.017867794,-0.021380268,0.2139787086882343,-0.217475080516643,-0.7094951128238589,12.090918508623922,28.032704259363744,24.253187076503128,701
7,0,0.8955406478940374,4.743266047235894,8.698491721269123,0.3827068,0.074067354,0.2376264,0.2097752295368986,-0.2219044783719372,-0.7563080470990036,10.595766536896384,36.610943229763905,35.19489850671708,0.8751559035905165,6.632952326922337,7.507031545782587,0.32986698,-0.017867794,-0.021380268,0.1475443300743949,-0.2751953573939659,-0.774455456522501,12.147291403703573,28.86486169685112,24.19441894571554,701
7,0,0.8269461330229086,4.871217382259569,8.13370314218493,0.3827068,0.074067354,0.2376264,0.1386178936302899,-0.1800131798381442,-0.7331652949657911,9.90834684201874,36.11781644288506,31.425255952798576,0.8537137690854195,6.648784999609498,7.176368529305687,0.32986698,-0.017867794,-0.021380268,0.218467253460878,-0.2839147285290283,-0.7865009006692701,12.639973324627665,31.100075489792165,24.882445592092616,701
7,0,0.9765193902291048,5.594659981360818,7.303573830319438,0.3827068,0.074067354,0.2376264,0.1981530128100824,-0.2503993915817733,-0.759792690327196,9.673520183908352,34.45012806397966,35.954353884743036,1.096474563102401,5.5826076082999245,6.988909701029659,0.32986698,-0.017867794,-0.021380268,0.1436447144214382,-0.225288013678935,-0.7118143776702799,12.36584619267755,31.088133508367587,26.698539526358807,701
7,0,0.910657543608171,5.0296677942127355,7.872465943132313,0.3827068,0.074067354,0.2376264,0.2380307779086923,-0.2072774619707002,-0.6655739255562294,9.72597566872214,33.229014672527114,30.396036204340888,1.0310230476063889,5.576837000695119,6.673622667181678,0.32986698,-0.017867794,-0.021380268,0.1741439682943159,-0.2597911803044125,-0.7815592226955617,12.299777775176045,32.225002903895444,26.5411110551357,701
7,0,0.8380452851687087,5.346934582776262,8.252861399128498,0.3827068,0.074067354,0.2376264,0.2017630856288377,-0.1296201723043584,-0.8264126433722295,9.353722735729376,32.026333818242776,33.369683760516175,0.8773930472470965,5.875987007562236,7.834681562436901,0.32986698,-0.017867794,-0.021380268,0.1579090948128775,-0.2496541599109824,-0.8513798632603066,12.587794220966796,32.59166145516728,23.397205145381665,701
7,0,0.9606503654466896,4.803823974952602,8.383365714349807,0.3827068,0.074067354,0.2376264,0.2484438539103813,-0.2439966272793949,-0.6814326018776332,9.57600638824315,35.628174411277946,31.103303409191287,1.018688651883361,5.9268258510392435,7.290660852207123,0.32986698,-0.017867794,-0.021380268,0.2339360400779807,-0.1948714476510619,-0.8568007877219426,11.463418270372095,32.48696684178546,25.74972000091096,701
7,0,0.918842900912603,5.6078338161438435,8.609460639876374,0.3827068,0.074067354,0.2376264,0.1952253727916212,-0.2532509157166605,-0.7767854185479018,9.3978384615208,34.06534630667436,32.60253453014768,1.1042357216814036,6.133983144653904,7.346095840232819,0.32986698,-0.017867794,-0.021380268,0.1822529160305304,-0.2921385056944051,-0.6912498235449837,11.158304171371944,27.35708701876369,27.09396777365649,701
7,0,0.8692818773889273,4.925231813456608,7.673400489175648,0.3827068,0.074067354,0.2376264,0.1695758813592392,-0.2974040194666545,-0.8099596563589053,10.336878105502771,31.920032531219636,34.073288265679594,1.0061428230485587,5.860472968358237,6.993765469156284,0.32986698,-0.017867794,-0.021380268,0.2131610314798295,-0.3191621270930352,-0.7363991901629547,10.870776796133669,29.448859371986327,24.325758425305736,701
7,0,0.9216813313587512,5.643159772957311,7.58036261407704,0.3827068,0.074067354,0.2376264,0.1381568973885944,-0.2213314034716673,-0.7539296391724105,9.510437518034385,36.3492389893772,32.57734313948334,0.8974254156442223,5.765636173209598,7.949654285061322,0.32986698,-0.017867794,-0.021380268,0.2441331080013776,-0.3745892772754579,-0.7445935616949209,12.38564886167355,32.010680823847196,26.74823446335865,701
